municipio,homicidio,furtos_veiculo,furtos,roubos,latrocionio,roubo_veiculo,extorsao,extorsao_sequesto,estelionato,delitos_corrupcao,posse_entorpecente,delitos_municoes,trafico_entorpecente
"SANTO ANTONIO DAS MISSOES",4,0,300,8,0,1,2,0,16,0,4,0,0
"SANTO ANTONIO DO PALMA",0,0,12,4,0,0,1,0,0,0,0,0,0
"SANTO ANTONIO DO PLANALTO",0,0,12,1,0,0,0,0,0,0,0,0,0
"SANTO AUGUSTO",0,4,245,8,1,0,0,0,27,1,2,0,2
"SANTO CRISTO",0,3,81,5,0,0,0,0,8,0,2,0,0
"SANTO EXPEDITO DO SUL",0,0,11,0,0,0,0,0,0,0,0,0,0
"SAO BORJA",10,53,1523,105,0,2,5,0,62,1,26,0,9
"SAO DOMINGOS DO SUL",0,0,19,0,0,0,0,0,2,0,0,0,0
"SAO FRANCISCO DE ASSIS",5,3,226,17,0,1,0,0,26,0,2,0,0
"SAO FRANCISCO DE PAULA",3,8,205,23,0,1,0,0,17,0,6,0,1
"SAO GABRIEL",4,34,1272,62,0,0,1,0,70,1,26,0,6
"SAO JERONIMO",2,16,419,39,0,0,0,0,29,0,23,0,10
"SAO JOAO DA URTIGA",0,1,21,0,0,0,0,0,0,0,0,0,0
"SAO JOAO DO POLESINE",0,0,8,0,0,0,0,0,0,0,0,0,0
"SAO JORGE",0,0,19,1,0,0,0,0,0,0,0,0,0
"SAO JOSE DAS MISSOES",0,0,8,0,0,0,0,0,0,0,0,0,0
"SAO JOSE DO HERVAL",1,1,13,2,0,0,0,0,0,0,0,0,0
"SAO JOSE DO HORTENCIO",1,2,6,0,0,0,0,0,0,0,0,0,0
"SAO JOSE DO INHACORA",0,0,10,0,0,0,0,0,1,0,0,0,0
"SAO JOSE DO NORTE",0,4,182,7,0,0,0,0,7,1,8,0,2
"SAO JOSE DO OURO",1,1,87,2,0,0,0,0,21,0,0,0,0
"SAO JOSE DO SUL",0,0,7,1,0,0,0,0,0,0,0,0,0
"SAO JOSE DOS AUSENTES",0,1,8,0,0,0,0,0,2,0,0,0,0
"SAO LEOPOLDO",58,874,4009,2388,0,843,9,0,262,2,197,0,28
"SAO LOURENCO DO SUL",1,9,761,35,0,0,1,0,31,0,11,0,9
"SAO LUIZ GONZAGA",6,24,938,55,0,6,3,0,65,0,17,0,14
"SAO MARCOS",3,28,196,38,1,9,0,0,29,1,12,0,1
"SAO MARTINHO",0,1,56,1,0,0,0,0,2,1,0,0,0
"SAO MARTINHO DA SERRA",0,1,19,0,0,0,0,0,1,0,0,0,0
"SAO MIGUEL DAS MISSOES",0,1,69,3,0,0,0,0,3,0,0,0,0
"SAO NICOLAU",3,1,108,2,1,0,0,0,0,0,0,0,0
"SAO PAULO DAS MISSOES",0,1,45,5,0,0,0,0,7,0,0,0,0
"SAO PEDRO DA SERRA",0,0,32,3,0,0,0,0,0,0,2,0,0
"SAO PEDRO DAS MISSOES",0,0,2,0,0,0,0,0,0,0,0,0,0
"SAO PEDRO DO BUTIA",1,0,11,1,0,0,0,0,1,0,0,0,0
"SAO PEDRO DO SUL",2,2,248,8,0,0,1,0,15,0,3,0,3
"SAO SEBASTIAO DO CAI",3,16,488,64,0,15,0,0,31,0,31,0,8
"SAO SEPE",1,14,407,45,0,2,1,0,23,0,4,0,2
"SAO VALENTIM",2,2,42,0,0,0,0,0,1,0,0,0,1
"SAO VALENTIM DO SUL",1,0,11,0,0,0,0,0,0,0,0,0,0
"SAO VALERIO DO SUL",0,0,10,0,0,0,0,0,0,0,0,0,0
"SAO VENDELINO",0,1,0,2,0,0,0,0,0,0,0,0,0
"SAO VICENTE DO SUL",0,1,142,4,0,0,0,0,11,0,1,0,1
SAPIRANGA,17,99,1276,276,0,46,1,0,150,1,74,0,5
"SAPUCAIA DO SUL",19,301,2216,1006,1,190,2,0,199,4,100,1,17
SARANDI,2,13,338,41,0,5,2,0,38,0,17,0,1
SEBERI,1,6,131,12,0,1,0,0,14,1,1,0,1
"SEDE NOVA",0,0,17,3,0,0,0,0,2,0,0,0,0
SEGREDO,1,0,26,0,0,0,0,0,1,0,0,0,0
SELBACH,0,5,43,1,0,0,0,0,7,0,1,0,2
"SENADOR SALGADO FILHO",0,0,1,0,0,0,0,0,0,0,0,0,0
"SENTINELA DO SUL",0,1,26,2,0,2,0,0,0,0,1,0,0
"SERAFINA CORREA",0,10,63,3,0,0,0,0,2,0,1,0,1
SERIO,0,0,5,1,0,0,0,0,0,0,0,0,0
SERTAO,1,8,120,2,0,2,0,0,12,0,1,0,1
"SERTAO SANTANA",0,1,3,0,0,0,0,0,2,0,0,0,0
"SETE DE SETEMBRO",0,0,0,0,0,0,0,0,0,0,0,0,0
"SEVERIANO DE ALMEIDA",0,3,50,1,0,0,0,0,1,0,0,0,0
"SILVEIRA MARTINS",0,0,7,0,0,0,0,0,1,0,0,0,0
SINIMBU,1,1,50,2,0,0,1,0,3,1,1,0,0
SOBRADINHO,0,17,239,20,0,0,0,0,18,0,6,1,5
SOLEDADE,5,35,517,50,1,0,0,0,41,0,28,0,11
TABAI,0,0,9,4,0,0,0,0,0,0,0,0,0
TAPEJARA,0,16,201,1,0,4,0,0,17,0,2,0,2
TAPERA,0,11,166,6,0,0,0,0,24,0,5,0,2
TAPES,0,4,370,25,0,0,0,0,23,0,11,0,3
TAQUARA,13,133,1164,277,2,48,3,0,59,2,17,0,11
TAQUARI,2,16,358,47,0,1,0,0,29,0,11,0,2
"TAQUARUCU DO SUL",0,1,4,0,0,0,0,0,0,0,0,0,0
TAVARES,0,1,90,2,0,0,0,0,1,0,0,0,0
"TENENTE PORTELA",3,3,203,8,1,0,0,0,31,0,6,0,2
"TERRA DE AREIA",0,6,163,16,0,2,0,0,5,0,3,0,1
TEUTONIA,1,10,216,29,1,2,1,0,26,0,4,0,3
"TIO HUGO",1,1,14,0,0,1,0,0,0,0,0,0,0
"TIRADENTES DO SUL",1,0,17,3,0,0,0,0,0,0,0,0,0
TOROPI,0,0,12,1,0,0,0,0,1,0,0,0,0
TORRES,3,61,1072,77,1,5,0,0,71,0,65,0,19
TRAMANDAI,9,155,2514,238,0,25,3,0,126,4,74,0,18
TRAVESSEIRO,0,0,6,0,0,0,0,0,0,0,0,0,0
"TRES ARROIOS",0,0,15,0,0,0,0,0,4,0,0,0,0
"TRES CACHOEIRAS",0,1,85,4,0,1,0,0,1,0,1,0,0
"TRES COROAS",2,8,478,48,1,4,0,0,31,0,19,0,1
"TRES DE MAIO",1,5,274,20,1,1,0,0,20,0,1,0,3
"TRES FORQUILHAS",1,0,6,0,0,0,0,0,0,0,0,0,0
"TRES PALMEIRAS",0,0,27,2,0,0,0,0,1,0,0,0,0
"TRES PASSOS",0,10,533,30,0,0,1,0,37,1,9,0,11
"TRINDADE DO SUL",2,0,54,0,0,0,0,0,3,1,0,0,1
TRIUNFO,1,4,204,20,0,0,1,0,20,1,2,0,2
TUCUNDUVA,0,3,31,0,0,0,0,0,2,0,0,0,0
TUNAS,1,1,5,1,0,0,0,0,0,0,1,0,0
"TUPANCI DO SUL",0,0,11,0,0,0,0,0,0,0,0,0,0
TUPANCIRETA,2,5,379,29,0,0,0,0,14,0,4,0,1
TUPANDI,0,0,2,0,0,0,0,0,1,0,0,0,0
TUPARENDI,0,3,79,2,0,0,0,0,8,0,0,0,0
TURUCU,0,0,8,0,0,0,0,0,0,0,0,0,0
UBIRETAMA,0,0,1,0,0,0,0,0,0,0,0,0,0
"UNIAO DA SERRA",0,0,13,1,0,0,0,0,1,0,0,0,0
UNISTALDA,0,0,1,0,0,0,0,0,0,0,0,0,0
URUGUAIANA,22,219,2684,1267,1,53,7,0,110,1,66,0,18
VACARIA,16,30,780,113,3,4,3,0,57,1,42,0,3
"VALE DO SOL",1,4,73,8,1,0,0,0,3,0,1,0,1
"VALE REAL",0,1,58,3,0,1,1,0,11,0,0,0,0
"VALE VERDE",0,0,6,0,0,0,0,0,0,0,0,0,0
VANINI,0,0,9,0,0,0,0,0,1,0,0,0,0
"VENANCIO AIRES",5,116,850,110,0,21,2,0,54,0,14,0,6
"VERA CRUZ",4,12,238,19,0,3,2,0,15,0,5,0,0
VERANOPOLIS,0,14,286,17,0,6,0,0,43,0,7,1,8
"VESPASIANO CORREA",0,0,6,0,0,0,0,0,0,0,0,0,0
VIADUTOS,0,5,53,0,0,0,0,0,4,1,0,0,0
VIAMAO,31,184,3354,1235,8,69,5,0,112,2,252,4,17
"VICENTE DUTRA",9,3,56,3,0,0,0,0,2,0,1,0,1
"VICTOR GRAEFF",0,3,32,0,0,0,0,0,0,0,0,0,0
"VILA FLORES",0,2,34,0,0,0,0,0,6,0,0,0,4
"VILA LANGARO",0,0,5,0,0,0,0,0,0,0,0,0,0
"VILA MARIA",1,6,40,0,0,0,0,0,1,0,2,0,0
"VILA NOVA DO SUL",0,0,1,0,0,0,0,0,0,0,0,0,0
"VISTA ALEGRE",0,0,18,0,0,0,0,0,1,0,0,0,0
"VISTA ALEGRE DO PRATA",0,1,4,0,0,0,0,0,0,0,0,0,0
"VISTA GAUCHA",0,0,13,1,0,1,0,0,0,0,0,0,0
"VITORIA DAS MISSOES",0,0,7,0,0,0,0,0,2,0,0,0,0
WESTFALIA,0,0,0,0,0,0,0,0,0,0,0,0,0
XANGRI-LA,0,22,780,50,0,6,1,0,12,1,18,0,3
